file,line,hex,role,old,replacement,in_build,context
lib/features/messaging/broadcast.dart,622,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"color: const Color(0xFF141420),"
lib/features/messaging/broadcast.dart,655,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF),"
lib/features/messaging/broadcast.dart,693,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/broadcast.dart,729,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/broadcast.dart,729,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/broadcast.dart,754,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/broadcast.dart,762,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.1),"
lib/features/messaging/broadcast.dart,767,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), fontSize: 15,"
lib/features/messaging/broadcast.dart,790,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,color: const Color(0xFFE53935)
lib/features/messaging/broadcast.dart,795,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935), size: 16),"
lib/features/messaging/groups.dart,260,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,"backgroundColor: const Color(0xFF0A0A0F),"
lib/features/messaging/groups.dart,271,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,291,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/groups.dart,291,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/groups.dart,306,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,328,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), strokeWidth: 2))"
lib/features/messaging/groups.dart,342,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"style: TextStyle(color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,359,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,376,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,377,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"const Color(0xFF141420)],"
lib/features/messaging/groups.dart,421,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,color: const Color(0xFF00D4FF)
lib/features/messaging/groups.dart,429,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,503,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/groups.dart,521,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)],"
lib/features/messaging/groups.dart,521,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)],"
lib/features/messaging/groups.dart,539,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.15),"
lib/features/messaging/groups.dart,543,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"style: const TextStyle(color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,555,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,595,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,? const Color(0xFF00D4FF).withValues(alpha: 0.08)
lib/features/messaging/groups.dart,596,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,": const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,600,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,? const Color(0xFF00D4FF).withValues(alpha: 0.3)
lib/features/messaging/groups.dart,607,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.1),"
lib/features/messaging/groups.dart,613,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,631,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: sel ? const Color(0xFF00D4FF) : Colors.transparent,"
lib/features/messaging/groups.dart,633,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: sel ? const Color(0xFF00D4FF) : Colors.white24,"
lib/features/messaging/groups.dart,650,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/groups.dart,658,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,673,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,682,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/groups.dart,682,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/groups.dart,683,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: _loading ? const Color(0xFF1E1E2E) : null,"
lib/features/messaging/groups.dart,690,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), strokeWidth: 2))"
lib/features/messaging/groups.dart,706,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,768,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/groups.dart,792,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)],"
lib/features/messaging/groups.dart,792,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)],"
lib/features/messaging/groups.dart,806,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,808,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"border: Border.all(color: const Color(0xFF141420),"
lib/features/messaging/groups.dart,841,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.12),"
lib/features/messaging/groups.dart,845,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"style: TextStyle(color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,864,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,872,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.1),"
lib/features/messaging/groups.dart,878,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"style: const TextStyle(color: const Color(0xFF00D4FF),"
lib/features/messaging/groups.dart,904,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935).withValues(alpha: 0.1),"
lib/features/messaging/groups.dart,908,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935), size: 15),"
lib/features/messaging/groups.dart,924,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,956,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935),"
lib/features/messaging/groups.dart,978,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935).withValues(alpha: 0.1),"
lib/features/messaging/groups.dart,981,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935).withValues(alpha: 0.3)),"
lib/features/messaging/groups.dart,985,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"style: TextStyle(color: const Color(0xFFE53935), fontSize: 14,"
lib/features/messaging/groups.dart,1016,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,1028,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"color: const Color(0xFF141420),"
lib/features/messaging/groups.dart,1058,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,? const Color(0xFF00D4FF).withValues(alpha: 0.08)
lib/features/messaging/groups.dart,1059,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,": const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,1063,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,? const Color(0xFF00D4FF).withValues(alpha: 0.3)
lib/features/messaging/groups.dart,1073,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: sel ? const Color(0xFF00D4FF) : Colors.transparent,"
lib/features/messaging/groups.dart,1075,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: sel ? const Color(0xFF00D4FF) : Colors.white24,"
lib/features/messaging/groups.dart,1099,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/groups.dart,1107,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/groups.dart,1107,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/messaging/screens/chat_screen.dart,172,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,238,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,297,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"content: Text('Messages copied!'), backgroundColor: const Color(0xFF1E1E2E)));"
lib/features/messaging/screens/chat_screen.dart,305,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"context: context, backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,324,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"leading: const Icon(Icons.delete_forever, color: const Color(0xFFE53935)),"
lib/features/messaging/screens/chat_screen.dart,326,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"style: const TextStyle(color: const Color(0xFFE53935))),"
lib/features/messaging/screens/chat_screen.dart,348,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,"backgroundColor: const Color(0xFF0A0A0F),"
lib/features/messaging/screens/chat_screen.dart,438,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"backgroundColor: const Color(0xFF141420),"
lib/features/messaging/screens/chat_screen.dart,456,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),XameColors.darkBg,False,"backgroundColor: const Color(0xFF0A0A0F),"
lib/features/messaging/screens/chat_screen.dart,500,0xFF00FF88,accent,const Color(0xFF00FF88),XameColors.accent,False,color: isTyping ? const Color(0xFF00FF88)
lib/features/messaging/screens/chat_screen.dart,501,0xFF00FF88,accent,const Color(0xFF00FF88),XameColors.accent,False,": (contact?.isOnline == true ? const Color(0xFF00FF88) : Colors.white38),"
lib/features/messaging/screens/chat_screen.dart,524,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"context: context, backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,544,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"ListTile(leading: const Icon(Icons.delete_outline, color: const Color(0xFFE53935)),"
lib/features/messaging/screens/chat_screen.dart,545,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"title: const Text('Clear Chat', style: TextStyle(color: const Color(0xFFE53935))),"
lib/features/messaging/screens/chat_screen.dart,564,0xFF161B22,surface(github-dark),const Color(0xFF161B22),XameColors.darkSurface,False,"backgroundColor: const Color(0xFF161B22),"
lib/features/messaging/screens/chat_screen.dart,574,0xFF0D1117,bg(github-dark),const Color(0xFF0D1117),XameColors.darkBg,False,"filled: true, fillColor: const Color(0xFF0D1117),"
lib/features/messaging/screens/chat_screen.dart,594,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"style: TextStyle(color: const Color(0xFF00D4FF), fontWeight: FontWeight.w700))),"
lib/features/messaging/screens/chat_screen.dart,604,0xFF161B22,surface(github-dark),const Color(0xFF161B22),XameColors.darkSurface,False,"backgroundColor: const Color(0xFF161B22),"
lib/features/messaging/screens/chat_screen.dart,634,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"context: context, backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,653,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"content: Text('Copied!'), backgroundColor: const Color(0xFF1E1E2E)));"
lib/features/messaging/screens/chat_screen.dart,666,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"ListTile(leading: const Icon(Icons.delete_outline, color: const Color(0xFFE53935)),"
lib/features/messaging/screens/chat_screen.dart,667,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"title: const Text('Delete', style: TextStyle(color: const Color(0xFFE53935))),"
lib/features/messaging/screens/chat_screen.dart,745,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"color: const Color(0xFF1E1E2E), borderRadius: BorderRadius.circular(12)),"
lib/features/messaging/screens/chat_screen.dart,762,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF).withValues(alpha: 0.08),"
lib/features/messaging/screens/chat_screen.dart,765,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF), size: 40)),"
lib/features/messaging/screens/chat_screen.dart,784,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,785,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"border: Border(left: BorderSide(color: const Color(0xFF00D4FF), width: 3))),"
lib/features/messaging/screens/chat_screen.dart,789,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"style: TextStyle(color: const Color(0xFF00D4FF), fontSize: 11)),"
lib/features/messaging/screens/chat_screen.dart,813,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/screens/chat_screen.dart,817,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"onTap: onImage,  color: const Color(0xFF00D4FF)),"
lib/features/messaging/screens/chat_screen.dart,819,0xFF7C4DFF,secondary(purple-accent),const Color(0xFF7C4DFF),XameColors.secondary,False,"onTap: onVideo,  color: const Color(0xFF7C4DFF)),"
lib/features/messaging/screens/chat_screen.dart,821,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"onTap: onCamera, color: const Color(0xFF141420)),"
lib/features/messaging/screens/chat_screen.dart,823,0xFF00FF88,accent,const Color(0xFF00FF88),XameColors.accent,False,"onTap: onFile,   color: const Color(0xFF00FF88)),"
lib/features/messaging/screens/chat_screen.dart,886,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"color: const Color(0xFF141420),"
lib/features/messaging/screens/chat_screen.dart,909,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"fillColor: const Color(0xFF1E1E2E),"
lib/features/messaging/screens/chat_screen.dart,966,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF), shape: BoxShape.circle),"
lib/features/messaging/screens/chat_screen.dart,987,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"? Colors.red : const Color(0xFF00D4FF),"
lib/features/messaging/sms_templates.dart,117,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,final theme = const Color(0xFF141420);
lib/features/messaging/sms_templates.dart,120,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/sms_templates.dart,141,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.12),"
lib/features/messaging/sms_templates.dart,145,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), size: 18),"
lib/features/messaging/sms_templates.dart,157,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/sms_templates.dart,176,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/sms_templates.dart,191,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/sms_templates.dart,216,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF),"
lib/features/messaging/sms_templates.dart,217,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"const Color(0xFF141420)],"
lib/features/messaging/sms_templates.dart,270,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
lib/features/messaging/sms_templates.dart,288,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.12),"
lib/features/messaging/sms_templates.dart,292,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), size: 18),"
lib/features/messaging/sms_templates.dart,314,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/sms_templates.dart,346,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF),"
lib/features/messaging/sms_templates.dart,370,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/sms_templates.dart,413,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935).withValues(alpha: 0.12),"
lib/features/messaging/sms_templates.dart,417,0xFFE53935,danger(red-600),const Color(0xFFE53935),context.xDanger,True,"color: const Color(0xFFE53935), size: 15),"
lib/features/messaging/sms_templates.dart,436,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/messaging/sms_templates.dart,447,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"color: const Color(0xFF141420),"
lib/features/messaging/sms_templates.dart,485,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF),"
lib/features/messaging/widgets/message_bubble.dart,70,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,? const Color(0xFF00D4FF).withValues(alpha: 0.15)
lib/features/messaging/widgets/message_bubble.dart,92,0xFF1A4A3A,surface(dark-green),const Color(0xFF1A4A3A),context.xSurface,True,? const Color(0xFF1A4A3A)
lib/features/messaging/widgets/message_bubble.dart,93,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,": const Color(0xFF1E1E2E),"
lib/features/messaging/widgets/message_bubble.dart,227,0xFF1E2D3D,surface(dark-blue),const Color(0xFF1E2D3D),XameColors.darkSurface,False,final base    = const Color(0xFF1E2D3D);
lib/features/messaging/widgets/message_bubble.dart,228,0xFF2A3F52,card(dark-blue),const Color(0xFF2A3F52),XameColors.darkCard,False,final highlight = const Color(0xFF2A3F52);
lib/features/messaging/widgets/message_bubble.dart,288,0xFFFF6464,danger(coral-red),Color(0xFFFF6464),context.xDanger,True,"child: Icon(Icons.error_outline, size: 14, color: Color(0xFFFF6464)));"
lib/features/messaging/widgets/message_bubble.dart,290,0xFF4FC3F7,primary(light-blue),Color(0xFF4FC3F7),context.xPrimary,True,"return const Icon(Icons.done_all, size: 14, color: Color(0xFF4FC3F7));"
lib/features/messaging/widgets/message_bubble.dart,308,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"border: const Border(left: BorderSide(color: const Color(0xFF00D4FF), width: 3)),"
lib/features/messaging/widgets/message_bubble.dart,410,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,backgroundColor: const Color(0xFF1E1E2E)));
lib/features/messaging/widgets/message_bubble.dart,450,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"const CircularProgressIndicator(color: const Color(0xFF00D4FF)),"
lib/features/messaging/widgets/message_bubble.dart,591,0xFF0F2027,bg(dark-teal),Color(0xFF0F2027),context.xBg,True,"colors: [Color(0xFF0F2027), Color(0xFF203A43), Color(0xFF2C5364)],"
lib/features/messaging/widgets/message_bubble.dart,591,0xFF203A43,surface(dark-teal),Color(0xFF203A43),context.xSurface,True,"colors: [Color(0xFF0F2027), Color(0xFF203A43), Color(0xFF2C5364)],"
lib/features/messaging/widgets/message_bubble.dart,591,0xFF2C5364,card(teal-dark),Color(0xFF2C5364),context.xCard,True,"colors: [Color(0xFF0F2027), Color(0xFF203A43), Color(0xFF2C5364)],"
lib/features/messaging/widgets/message_bubble.dart,752,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,backgroundColor: const Color(0xFF1E1E2E)));
lib/features/messaging/widgets/message_bubble.dart,790,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,backgroundColor: const Color(0xFF1E1E2E)));
lib/features/messaging/widgets/message_bubble.dart,808,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"const Color(0xFFE53935), const Color(0xFF23111100), 'PDF');"
lib/features/messaging/widgets/message_bubble.dart,811,0xFF1565C0,primary(blue-800),const Color(0xFF1565C0),XameColors.primary,False,"const Color(0xFF1565C0), const Color(0xFF23001155), 'WORD');"
lib/features/messaging/widgets/message_bubble.dart,815,0xFF2E7D32,accent(green-dark),const Color(0xFF2E7D32),XameColors.accent,False,"const Color(0xFF2E7D32), const Color(0xFF23001100), 'EXCEL');"
lib/features/messaging/widgets/message_bubble.dart,819,0xFFD84315,danger(deep-orange),const Color(0xFFD84315),XameColors.danger,False,"const Color(0xFFD84315), const Color(0xFF23110000), 'PPT');"
lib/features/messaging/widgets/message_bubble.dart,823,0xFFF9A825,accent(amber-800),const Color(0xFFF9A825),XameColors.accent,False,"const Color(0xFFF9A825), const Color(0xFF23110B00), 'ZIP');"
lib/features/messaging/widgets/message_bubble.dart,826,0xFF6A1B9A,secondary(deep-purple),const Color(0xFF6A1B9A),XameColors.secondary,False,"const Color(0xFF6A1B9A), const Color(0xFF23050011), 'AUDIO');"
lib/features/messaging/widgets/message_bubble.dart,829,0xFF00838F,accent(cyan-dark),const Color(0xFF00838F),XameColors.accent,False,"const Color(0xFF00838F), const Color(0xFF23001111), 'VIDEO');"
lib/features/messaging/widgets/message_bubble.dart,834,0xFF00FF88,accent,const Color(0xFF00FF88),XameColors.accent,False,"const Color(0xFF00FF88), const Color(0xFF23000B1A), 'FILE');"
lib/features/messaging/widgets/message_bubble.dart,868,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"const Color(0xFF1E1E2E),"
lib/features/messaging/widgets/message_bubble.dart,870,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"const Color(0xFF1E1E2E),"
lib/features/messaging/widgets/message_bubble.dart,937,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/messaging/widgets/message_bubble.dart,1051,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.15),"
lib/features/messaging/widgets/message_bubble.dart,1054,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.4)),"
lib/features/messaging/widgets/message_bubble.dart,1058,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), size: 26),"
lib/features/messaging/widgets/message_bubble.dart,1078,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"activeTrackColor:   const Color(0xFF00D4FF),"
lib/features/messaging/widgets/message_bubble.dart,1080,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"thumbColor:         const Color(0xFF00D4FF),"
lib/features/messaging/widgets/message_bubble.dart,1081,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"overlayColor:       const Color(0xFF00D4FF).withValues(alpha: 0.2),"
lib/features/messaging/widgets/message_bubble.dart,1148,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,? const Color(0xFF00D4FF)
lib/features/profile/avatar_builder.dart,195,0xFFE88080,danger(soft-red),const Color(0xFFE88080),XameColors.danger,False,p.color = const Color(0xFFE88080).withValues(alpha: 0.3);
lib/features/profile/avatar_builder.dart,248,0xFF333333,card(neutral-dark),const Color(0xFF333333),XameColors.darkCard,False,..color = const Color(0xFF333333)
lib/features/profile/avatar_builder.dart,258,0xFF333333,card(neutral-dark),const Color(0xFF333333),XameColors.darkCard,False,p.color = const Color(0xFF333333);
lib/features/profile/avatar_builder.dart,265,0xFFFFD700,accent(gold),const Color(0xFFFFD700),XameColors.accent,False,p.color = const Color(0xFFFFD700);
lib/features/profile/avatar_builder.dart,271,0xFFFF6B6B,danger(salmon-red),const Color(0xFFFF6B6B),XameColors.danger,False,..color = const Color(0xFFFF6B6B)
lib/features/profile/avatar_builder.dart,319,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420),"
